acid,country,year,quarter_of_year,month_of_year,week_of_year,freq_signup,freq_sportsapp,freq_survey,freq_raffle,freq_reviews,freq_email,freq_adiclub_email,freq_pn,freq_adiclub_pn,freq_transactions,freq_earn_points,freq_points_redemption,freq_rewards_redemption,freq_confirmed,freq_dotcom,freq_flagshipapp,freq_hype,freq_pdp,freq_plp,freq_add_to_cart,freq_preference,freq_wishlist,refresh_date,engagement_score
2A30520F-ECC1-8675-9ED8-CDE624FA35DE,GB,2022,4,12,49,0,0,0,0,0,3,0,0,0,3,6,0,3,0,12,0,0,6,6,6,0,0,2024-03-04,45
R4UCOTW0JOVSQ0AI,GB,2022,4,10,39,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,1,0,0,2024-03-04,9
AU1GAWSJKV0HRBIY,GB,2022,4,10,41,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2024-03-04,4
98K98FEFOWC1PRSU,GB,2022,4,12,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04,3
8TRV8NZSILAD9349,GB,2022,4,12,49,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,4
N61NDQB5P930AAUV,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04,2
8C8FFTT70KJ78IFK,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,2024-03-04,8
L7UPROC0XFWQNWEF,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,2024-03-04,10
PTIEEC9FCIOY3761,GB,2022,4,12,50,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2024-03-04,5
HK3KIQSTPL61BKD0,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2024-03-04,3
HSI7MZTQ17O4TY3A,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
7VFR17W9H1M1V96Z,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,2024-03-04,5
8GAJFWCCKU9UYDVZ,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
40F6D753-1E26-13B1-73DB-5393EBC9B84E,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,2
L7DH66MSYWK3QDDD,GB,2022,4,11,47,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,3,4,0,1,0,2024-03-04,16
W2YAQ81ECV41HL18,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
RVKXBL6ZXZ0EESI9,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
X02PIC4HSONHV7DY,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2024-03-04,3
F2BOL5DQQ7G7LRCJ,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04,6
Q71NJM6B3P3YSAIS,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
9UG16M6C69GWKY5Q,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2024-03-04,4
G4N6REGVINAM9JTK,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04,2
P4AWFRCPV50Y350I,GB,2022,4,12,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
FIW1R0PUGXCMGVRP,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2024-03-04,4
40D69668-4621-3059-6A7B-A6F47458533E,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
1Y1P5SCV8ESH619F,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,3
HFM3JC2Q1FMDH5TQ,GB,2022,4,12,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2024-03-04,4
5483L61928JG6R4P,GB,2022,4,12,49,0,0,0,0,0,1,0,0,0,3,3,0,0,0,11,0,0,4,4,3,0,1,2024-03-04,30
1RKYIEMR1SL1VLF3,GB,2022,4,10,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,3
PSR1Q9C1R9MA4VNO,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,2
AT7IARNL597N9KN0,GB,2022,4,10,43,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,1,2,1,0,0,2024-03-04,10
54Z9IKXF21DP171C,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04,2
G4CLZLO0KKF598P9,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04,4
XTLNJWQMS09DILQW,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,2024-03-04,6
2C31VS7Y0IJIXX5S,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,2
JRDEIGE613NGOVLZ,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
528ENCNNLABPWL1S,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2024-03-04,4
BRMQF9LRU73Q8OQ6,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,2,0,0,0,2024-03-04,10
6MNTTM2IW1A7RLZY,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
NIDQB3GKBQ73GOIZ,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,1
I7DEAZFF9BLVLOK6,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,2
3AJVQRZHCBTKM2N4,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,5,0,0,0,2024-03-04,12
4NTQV5RF6QGR7IEG,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,2024-03-04,5
46QJ1DEH6C5WTFZH,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
OVCN4D86SQKG2750,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,6
932039OYEQXN4GSR,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
ZOXI6JB1F2220OMS,GB,2022,4,11,45,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,2,1,1,0,0,2024-03-04,9
SP4W7FB917GGPU1D,GB,2022,4,11,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,4
BNHHFM2PH90K7ZJL,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04,2
747BHM2FTWJ9T5E5,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
UB67QFKUQY3VZWZP,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,56,4,46,32,8,2,10,2024-03-04,162
NA49WNH2VXYPXZPB,GB,2022,4,11,47,0,0,0,0,0,2,1,0,0,1,1,0,0,0,8,2,0,4,4,2,0,0,2024-03-04,25
873EBWWZ3KXRPLBL,GB,2022,4,11,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,2024-03-04,11
YPIKMPWRV3Y8CUVK,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
KPQQ7PU98INTKHJK,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
41K6DJ5IP32SA85Y,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,2024-03-04,12
URBW7P05LU24EB42,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,2024-03-04,6
LXY7A2LK797SZSBL,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,1
ER37HI5RDY4MYACP,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04,4
918V4G03Q2P3CZ4K,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
QV49G7ONTGZ2QJJB,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2024-03-04,4
VQQKJFM40DOKIPX6,GB,2022,4,11,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
NM8MN4NU3A06H8K9,GB,2022,4,10,41,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2024-03-04,9
MFEBTTNMIFI43L1U,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
P1CGLYPMXUX9LKN9,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,2024-03-04,5
K4QSXLNTL75FQ5BY,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,6
YHJKD61PI61Q3OTA,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,2024-03-04,7
OZX4KHVB76PB7A3E,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
R3BRV6E6I58RT57X,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
6XBIITQ7INKXFAI7,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,2024-03-04,7
IVCWH6ZG4EDAS1UL,GB,2022,4,12,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04,4
3YU916YVOX1XNB5G,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2024-03-04,3
FAKBFC6PKGH35MTD,GB,2022,4,12,48,1,0,0,0,0,1,0,0,0,1,2,0,0,0,3,0,0,1,1,0,0,0,2024-03-04,10
VRPQ0HLWWPUPF9HO,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,3
XBZRWMZ8O3CZE7M6,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,2024-03-04,12
NCAZFDJEY2SVKZ83,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2024-03-04,5
IK0HWF81CGWPQNZS,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
IDUPSO2J3K7HTTHZ,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,2,0,0,2,2024-03-04,14
O2FCZQSBDABDYWZQ,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,6,4,1,0,0,2024-03-04,21
DG4L0JLAW0FAI7DP,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2024-03-04,6
EXSG1XK0CED4JZOK,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,2024-03-04,7
H9EYXKUJYAPG78MX,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,2,0,0,2024-03-04,12
6UTWETTI19S5JGG5,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2024-03-04,6
J57KI2RSX799Z89B,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2024-03-04,6
VD7Y71C0M65SIWEG,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2024-03-04,2
9XJ55WOKU0U09DOS,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
W66EEZQJR2VOQUJP,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2024-03-04,6
6L2KM617YHXBI80R,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,3
QI8NZSKD2YLG6M5E,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,2
DFW8QUTASK6KPIWH,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,6,8,4,0,0,2024-03-04,32
7I9AP8UB9L6SWCJM,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04,6
ZAEVR2FFUO3Y6MUF,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
EB952349-2C4F-C2A1-0CE7-04A8119E0062,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
D575E9NS0MX27F74,GB,2022,4,12,50,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,21,0,7,9,1,0,0,2024-03-04,42
2DZAR5QAU35MWLK4,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2024-03-04,5
A9PLAHV0G3ZNV6ZO,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2024-03-04,4
981ST2EBTPSPG0MB,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,4,4,1,0,0,2024-03-04,17
PIUZDFHL3FNNIY9E,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
7XTQHJNPITDU74WX,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2024-03-04,4
U4MQ8W92724Z851O,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04,2
R5E4RCNT2A4995W7,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,2
LCZ5GK0POQTEPOVP,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2024-03-04,4
OMZKUE1VQAQOWI6H,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,2
ROYN56HEB74K0TXZ,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2024-03-04,4
XGDOL7DWFJAMCAWO,GB,2022,4,10,43,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,2024-03-04,16
NA0J91Q121A7QTPC,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,4
ISPHMYFSU8N2HZ7C,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
EDGN9QW0600URJPV,GB,2022,4,11,46,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,5
GEA19R1XM6MYT9EY,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
HJ4599JRA2TOG6RW,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,2,1,0,0,2024-03-04,9
YQJV0CLPYAZ4VFS7,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2024-03-04,5
BJ38DJKVR4NKEBNU,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,0,2024-03-04,14
2AKCEPCGYNR8NLFU,GB,2022,4,10,40,0,0,0,0,0,3,0,0,0,1,1,0,0,0,18,0,0,8,6,4,0,0,2024-03-04,41
FW17PSYZ9GGAK56J,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
6DRYLFG0SBRWI7SA,GB,2022,4,12,48,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,1,1,1,0,0,2024-03-04,14
EI9F7XQHRTRHWJ6B,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,2,2,2,0,0,2024-03-04,11
1JKS7J8LB9WX9ENA,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,3
6ZW59KM32KLSAOZI,GB,2022,4,11,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2024-03-04,4
4ZFIO4LXL1N2QNST,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,2,0,2,0,0,2024-03-04,12
LJLT0JPGKLKVTCQI,GB,2022,4,10,41,0,0,1,0,0,2,1,0,0,1,1,0,0,0,5,0,0,1,1,1,0,0,2024-03-04,14
JCZS41LP6QODXOF8,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,2
LUZ6D0WZM08KU6WU,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,2024-03-04,5
I6VMCTIBB9JOOR71,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,3
F9YYVSYSOSQK945I,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,4
ETE1PTKTYIGE7UOC,GB,2022,4,10,39,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2024-03-04,6
MB6B1WQA0E2GQXAD,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024-03-04,1
RJGO4TGOFF2QD1OM,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,7,0,5,4,1,0,0,2024-03-04,21
NMSXIV75MAOJNGF7,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,2024-03-04,7
PF30JQXWYD17NISD,GB,2022,4,12,52,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,3,1,1,0,0,2024-03-04,13
TLDNILGWL6OK2DS7,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2024-03-04,8
S5SFHW1JM15Z903R,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,2024-03-04,6
53DQMLKVRTC3S6B4,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,2
FKBQUDRB0P7F84B9,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,4,2,0,0,0,2024-03-04,13
D5SGZBUF5O0MP76F,GB,2022,4,10,40,0,27,0,0,0,0,0,0,0,0,27,0,0,0,0,12,0,9,3,0,0,0,2024-03-04,78
TKOCWMBBP3HP16BZ,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2024-03-04,6
OA0XHR5WKRLS5KQR,GB,2022,4,10,40,0,0,0,0,0,0,0,3,1,3,2,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,13
G7XRYJ873E1X70K6,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,1
HREZF26Z3QEIJ43F,GB,2022,4,11,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,2
9GUG4M0JIS0Y3Z75,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2024-03-04,3
VJDR3JM1J6ATYPJ2,GB,2022,4,12,49,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,5
2XE71EMDIBXX21FH,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04,4
JAU2TV8OGUXOAGU0,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
0TSZE9Z9NL8X9DXF,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,24,0,18,10,6,0,4,2024-03-04,66
6RWI2HE2COS24I5I,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,2024-03-04,5
TJ5963CL48WWNQRX,GB,2022,4,12,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,6
9TVOGJX5NQVRKRTC,GB,2022,4,12,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,4
917Z8MHS7HKR8IH2,GB,2022,4,11,46,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,7,0,1,5,1,0,0,2024-03-04,20
ZM6UKT41HMAUZE67,GB,2022,4,12,50,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,5
8ZD6DQBIPYDJSJ35,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
TH8YDLN1XWRKKWP9,GB,2022,4,12,51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,2
0JZ5FC7Y9VQ5K73U,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
0OWFEGZIJL0OIT1D,GB,2022,4,11,46,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,2024-03-04,8
HGU6VX1UTOLFO14I,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,4
I8PD4D0B1QPGC63P,GB,2022,4,11,47,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,2,1,0,0,2024-03-04,9
HK9JA764XSTJORX5,GB,2022,4,12,50,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2024-03-04,4
NLXKOIQK15KS3OWQ,GB,2022,4,11,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2024-03-04,5
UYXI6L98HL8ELG0S,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,2
4IXHC9OAFR0XMRCR,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,0,2024-03-04,9
78TBBW5S8GAAGDDW,GB,2022,4,12,50,2,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,2024-03-04,10
B9420U2DRB4PPIUD,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,2024-03-04,5
ZP354TGTXOCCD7PI,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,2
FDQBW4C3074XTAW7,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,1,0,1,2024-03-04,16
54QRKG9KBEGFA4GA,GB,2022,4,12,49,2,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,10
57TC3M6O67Z4LTO5,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,2024-03-04,8
7ZWG8CL1O6SG7QLW,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,4,3,1,0,2,2024-03-04,18
P8MUGFNWTVLB4BEH,GB,2022,4,11,44,0,0,0,0,0,0,0,2,0,2,2,0,0,0,16,4,0,14,8,4,0,2,2024-03-04,54
RFPCL7U1BXWBE9YM,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04,2
EBZA1AFIQOBT0HCZ,GB,2022,4,12,50,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04,6
MU5NDI3LAOKN0I8C,GB,2022,4,11,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
